"_id","_index","_score","_type",aggType,appId,appName,beginDate,endDate,frequency,"source.errcode","source.errmsg","source.list","source.ref_date"
"_eQJ4GwBIw_XuURMThxX","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 29th 2019, 08:00:00.000","August 29th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":3,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":3,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":7,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":1}]}]",20190829
EcHi2mwBuyEw7tbz8QnG,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 28th 2019, 08:00:00.000","August 28th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190828
2Si81WwBr6tb5kJtltd3,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 27th 2019, 08:00:00.000","August 27th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190827
"Br-W0GwBuyEw7tbzOCf7","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 26th 2019, 08:00:00.000","August 26th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190826
o75vy2wBuyEw7tbz3h4C,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 25th 2019, 08:00:00.000","August 25th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190825
lb1JxmwBuyEw7tbzgggS,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 24th 2019, 08:00:00.000","August 24th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190824
DvYjwWwBr6tb5kJtJiFm,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 23rd 2019, 08:00:00.000","August 23rd 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190823
sbr8u2wBuyEw7tbzy91j,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 22nd 2019, 08:00:00.000","August 22nd 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190822
"46ewsWwBIw_XuURME7py","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 20th 2019, 08:00:00.000","August 20th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190820
Q0qJrGwBr6tb5kJttuaj,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 19th 2019, 08:00:00.000","August 19th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190819
"iPZjp2wBuyEw7tbzW9I_","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 18th 2019, 08:00:00.000","August 18th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190818
"vK88omwBuyEw7tbz_s5k","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 17th 2019, 08:00:00.000","August 17th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190817
XmgWnWwBuyEw7tbzouL9,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 16th 2019, 08:00:00.000","August 16th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190816
"VkHwl2wBIw_XuURMRy5H","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 15th 2019, 08:00:00.000","August 15th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190815
J9rJkmwBuyEw7tbz7XmL,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 14th 2019, 08:00:00.000","August 14th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":36,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":36,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":7,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":2,""value"":1}]}]",20190814
CpCjjWwBuyEw7tbzklsY,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 13th 2019, 08:00:00.000","August 13th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190813
3kV9iGwBuyEw7tbzOBus,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 12th 2019, 08:00:00.000","August 12th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":7,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":3,""value"":1}]}]",20190812
Oq5Wg2wBr6tb5kJt3t7v,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 11th 2019, 08:00:00.000","August 11th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190811
YqYwfmwBuyEw7tbzgJ36,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 10th 2019, 08:00:00.000","August 10th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190810
"k_0KeWwBr6tb5kJtI8cu","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 9th 2019, 08:00:00.000","August 9th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":1,""value"":1}]}]",20190809
4Qbjc2wBuyEw7tbzyVey,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 8th 2019, 08:00:00.000","August 8th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190808
J7O9bmwBuyEw7tbzatrK,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 7th 2019, 08:00:00.000","August 7th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":2},{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":2},{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":1},{""key"":6,""value"":1},{""key"":5,""value"":1},{""key"":3,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_depth_info"",""item_list"":[{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":4}]}]",20190807
"AXuXaWwBIw_XuURME-XA","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 6th 2019, 08:00:00.000","August 6th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":7},{""key"":10,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":4},{""key"":10,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":4},{""key"":6,""value"":2},{""key"":5,""value"":2},{""key"":4,""value"":1},{""key"":3,""value"":2},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":2},{""key"":4,""value"":1},{""key"":3,""value"":3},{""key"":2,""value"":3},{""key"":1,""value"":3}]}]",20190806
kg1wZGwBuyEw7tbztxQT,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 5th 2019, 08:00:00.000","August 5th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":7},{""key"":23,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":10}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":1},{""key"":23,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":5}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":6},{""key"":7,""value"":3},{""key"":5,""value"":1},{""key"":4,""value"":3},{""key"":3,""value"":3},{""key"":1,""value"":3}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":2},{""key"":4,""value"":3},{""key"":3,""value"":3},{""key"":2,""value"":3},{""key"":1,""value"":8}]}]",20190805
"k9tKX2wBIw_XuURMV-s9","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 4th 2019, 08:00:00.000","August 4th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190804
"cNkjWmwBr6tb5kJt_VJ6","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 3rd 2019, 08:00:00.000","August 3rd 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190803
"7jn9VGwBIw_XuURMo3fV","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","August 2nd 2019, 08:00:00.000","August 2nd 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":2,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":2,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":7,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":1,""value"":1}]}]",20190802
4sOKRWwBWWnJKdwat0JN,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 30th 2019, 08:00:00.000","July 30th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":3},{""key"":3,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":2},{""key"":3,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":4},{""key"":7,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":2},{""key"":3,""value"":1},{""key"":2,""value"":2},{""key"":1,""value"":1}]}]",20190730
"P-BkQGwBnkd77xBOL2CN","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 29th 2019, 08:00:00.000","July 29th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":6},{""key"":3,""value"":9},{""key"":2,""value"":1},{""key"":1,""value"":3}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":2},{""key"":6,""value"":3},{""key"":5,""value"":2},{""key"":4,""value"":1},{""key"":3,""value"":6},{""key"":2,""value"":4},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":3,""value"":5},{""key"":2,""value"":2},{""key"":1,""value"":12}]}]",20190729
iTg9O2wBWWnJKdwa1ckS,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 28th 2019, 08:00:00.000","July 28th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190728
FIsXNmwBnkd77xBOdkSY,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 27th 2019, 08:00:00.000","July 27th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190727
N9vxMGwBWWnJKdwaGZrc,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 26th 2019, 08:00:00.000","July 26th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":2},{""key"":1,""value"":4}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":2},{""key"":1,""value"":3}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":4},{""key"":3,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":1},{""key"":3,""value"":3},{""key"":2,""value"":1},{""key"":1,""value"":1}]}]",20190726
LC7KK2wBWWnJKdwawrWL,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 25th 2019, 08:00:00.000","July 25th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":3},{""key"":3,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":1},{""key"":3,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":1},{""key"":7,""value"":1},{""key"":6,""value"":1},{""key"":4,""value"":1},{""key"":2,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":2,""value"":3},{""key"":1,""value"":2}]}]",20190725
QvekJmwBihWDInafY4ie,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 24th 2019, 08:00:00.000","July 24th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":2,""value"":2},{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":2,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":7,""value"":1},{""key"":4,""value"":2}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":1}]}]",20190724
"pql-IWwBihWDInafBgW-","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 23rd 2019, 08:00:00.000","July 23rd 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":1},{""key"":10,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":1},{""key"":10,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":7,""value"":1},{""key"":5,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":3,""value"":1},{""key"":2,""value"":1},{""key"":1,""value"":1}]}]",20190723
M09XHGwBnkd77xBOquPA,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 22nd 2019, 08:00:00.000","July 22nd 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":36,""value"":2},{""key"":29,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":1},{""key"":7,""value"":1},{""key"":6,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":4,""value"":1},{""key"":2,""value"":2},{""key"":1,""value"":1}]}]",20190722
PB0xF2wBihWDInafT1pW,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 21st 2019, 08:00:00.000","July 21st 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190721
NNkKEmwBihWDInaf8xMz,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 20th 2019, 08:00:00.000","July 20th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":3,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":3,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":6,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":2,""value"":1}]}]",20190720
BZLkDGwBihWDInafmas3,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 19th 2019, 08:00:00.000","July 19th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":8},{""key"":23,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":2}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":2},{""key"":23,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":2}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":4},{""key"":7,""value"":1},{""key"":6,""value"":2},{""key"":4,""value"":1},{""key"":3,""value"":1},{""key"":2,""value"":2},{""key"":1,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":4,""value"":3},{""key"":2,""value"":7},{""key"":1,""value"":2}]}]",20190719
"Jzu-B2wBnkd77xBOO0bW","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 18th 2019, 08:00:00.000","July 18th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":35,""value"":1},{""key"":29,""value"":11},{""key"":16,""value"":2},{""key"":3,""value"":14},{""key"":2,""value"":5},{""key"":23,""value"":3},{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":35,""value"":1},{""key"":29,""value"":5},{""key"":16,""value"":2},{""key"":3,""value"":7},{""key"":2,""value"":3},{""key"":23,""value"":1},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":6},{""key"":7,""value"":6},{""key"":6,""value"":3},{""key"":5,""value"":4},{""key"":4,""value"":5},{""key"":3,""value"":6},{""key"":2,""value"":5},{""key"":1,""value"":2}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":1},{""key"":4,""value"":7},{""key"":3,""value"":7},{""key"":2,""value"":7},{""key"":1,""value"":15}]}]",20190718
xPWXAmwBnkd77xBO4NMq,"wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 17th 2019, 08:00:00.000","July 17th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":21},{""key"":23,""value"":1},{""key"":3,""value"":20},{""key"":2,""value"":5}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":4},{""key"":23,""value"":1},{""key"":3,""value"":4},{""key"":2,""value"":3}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":5},{""key"":7,""value"":8},{""key"":6,""value"":5},{""key"":5,""value"":3},{""key"":4,""value"":5},{""key"":3,""value"":6},{""key"":2,""value"":7},{""key"":1,""value"":9}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":1},{""key"":4,""value"":4},{""key"":3,""value"":5},{""key"":2,""value"":12},{""key"":1,""value"":26}]}]",20190717
"gcNx_WsBihWDInafhb5E","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 16th 2019, 08:00:00.000","July 16th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":2},{""key"":10,""value"":3},{""key"":3,""value"":4},{""key"":2,""value"":3},{""key"":1,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":2},{""key"":10,""value"":2},{""key"":3,""value"":2},{""key"":2,""value"":2},{""key"":1,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":3},{""key"":7,""value"":1},{""key"":6,""value"":2},{""key"":5,""value"":2},{""key"":4,""value"":2},{""key"":2,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_depth_info"",""item_list"":[{""key"":5,""value"":1},{""key"":4,""value"":1},{""key"":3,""value"":4},{""key"":2,""value"":3},{""key"":1,""value"":4}]}]",20190716
"feJL-GsBWWnJKdwaKHTg","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 15th 2019, 08:00:00.000","July 15th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":29,""value"":3},{""key"":10,""value"":1},{""key"":3,""value"":6},{""key"":2,""value"":3},{""key"":23,""value"":1},{""key"":1,""value"":5}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":29,""value"":1},{""key"":10,""value"":1},{""key"":3,""value"":5},{""key"":2,""value"":2},{""key"":23,""value"":1},{""key"":1,""value"":2}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":7},{""key"":6,""value"":2},{""key"":4,""value"":4},{""key"":3,""value"":4},{""key"":2,""value"":2}]},{""index"":""access_depth_info"",""item_list"":[{""key"":4,""value"":3},{""key"":3,""value"":4},{""key"":2,""value"":4},{""key"":1,""value"":8}]}]",20190715
"-jYk82sBnkd77xBO1SsA","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 14th 2019, 08:00:00.000","July 14th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[]},{""index"":""access_source_visit_uv"",""item_list"":[]},{""index"":""access_staytime_info"",""item_list"":[]},{""index"":""access_depth_info"",""item_list"":[]}]",20190714
"QGD-7WsBWWnJKdwabx6W","wechat_aggregate",,wx,VISITDISTRIBUTION,wxf2853b97771b5d0a,"miniapp-feili","July 13th 2019, 08:00:00.000","July 13th 2019, 08:00:00.000",DAILY,,,"[{""index"":""access_source_session_cnt"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":1}]},{""index"":""access_source_visit_uv"",""item_list"":[{""key"":36,""value"":1},{""key"":29,""value"":1}]},{""index"":""access_staytime_info"",""item_list"":[{""key"":8,""value"":1},{""key"":4,""value"":1}]},{""index"":""access_depth_info"",""item_list"":[{""key"":4,""value"":1},{""key"":3,""value"":1}]}]",20190713
